"violation_id","plate_number","violation_type","violation_time","fine_amount","points_deducted","road_id","device_id","violation_location","violation_img","warning_level","dispose_status","dispose_time","dispose_user","create_time"
"1666","豫A1062","占用应急车道","18/4/2024 02:00:00","500","6","5","3","郑州市二七区大学路中原路口","/img/violation_862.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1667","豫A1023","违法变道","21/8/2024 05:00:00","100","2","4","4","郑州市中原区建设路嵩山路","/img/violation_1863.jpg","BLUE","1","23/3/2024 00:00:00","4","2/1/2026 15:25:02"
"1668","豫A1063","违法变道","18/4/2024 05:00:00","100","2","6","4","郑州市中原区建设路嵩山路","/img/violation_863.jpg","BLUE","1","10/2/2024 08:00:00","4","2/1/2026 15:25:02"
"1669","豫A1024","闯红灯","21/8/2024 08:00:00","300","6","5","5","郑州市管城回族区紫荆山路","/img/violation_1864.jpg","RED","0",,,"2/1/2026 15:25:02"
"1670","豫A1064","闯红灯","18/4/2024 08:00:00","300","6","1","5","郑州市管城回族区紫荆山路","/img/violation_864.jpg","RED","0",,,"2/1/2026 15:25:02"
"1671","豫A1025","超速行驶","21/8/2024 11:00:00","150","3","6","6","郑州市郑东新区商务内环路","/img/violation_1865.jpg","BLUE","1","23/3/2024 02:00:00","1","2/1/2026 15:25:02"
"1672","豫A1065","超速行驶","18/4/2024 11:00:00","150","3","2","6","郑州市郑东新区商务内环路","/img/violation_865.jpg","BLUE","1","10/2/2024 10:00:00","1","2/1/2026 15:25:02"
"1673","豫A1026","违法停车","21/8/2024 14:00:00","50","0","1","7","郑州市高新区科学大道","/img/violation_1866.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1674","豫A1066","违法停车","18/4/2024 14:00:00","50","0","3","7","郑州市高新区科学大道","/img/violation_866.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1675","豫A1027","未系安全带","21/8/2024 17:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_1867.jpg","BLUE","1","23/3/2024 04:00:00","3","2/1/2026 15:25:02"
"1676","豫A1067","未系安全带","18/4/2024 17:00:00","100","2","4","8","郑州市惠济区文化路北段","/img/violation_867.jpg","BLUE","1","10/2/2024 12:00:00","3","2/1/2026 15:25:02"
"1677","豫A1028","酒驾","21/8/2024 20:00:00","1300","12","3","9","郑州市航空港区迎宾大道","/img/violation_1868.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1678","豫A1068","酒驾","18/4/2024 20:00:00","1300","12","5","9","郑州市航空港区迎宾大道","/img/violation_868.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1679","豫A1029","无证驾驶","21/8/2024 23:00:00","800","12","4","10","郑州市经开区航海东路","/img/violation_1869.jpg","ORANGE","1","23/3/2024 06:00:00","5","2/1/2026 15:25:02"
"1680","豫A1069","无证驾驶","18/4/2024 23:00:00","800","12","6","10","郑州市经开区航海东路","/img/violation_869.jpg","ORANGE","1","10/2/2024 14:00:00","5","2/1/2026 15:25:02"
"1681","豫A1010","违法停车","19/8/2024 14:00:00","50","0","3","11","郑州市金水区花园路农业路口","/img/violation_1850.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1682","豫A1050","违法停车","16/4/2024 14:00:00","50","0","5","11","郑州市金水区花园路农业路口","/img/violation_850.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1683","豫A1011","未系安全带","19/8/2024 17:00:00","100","2","4","12","郑州市金水区经三路东风路","/img/violation_1851.jpg","BLUE","1","22/3/2024 12:00:00","2","2/1/2026 15:25:02"
"1684","豫A1051","未系安全带","16/4/2024 17:00:00","100","2","6","12","郑州市金水区经三路东风路","/img/violation_851.jpg","BLUE","1","9/2/2024 20:00:00","2","2/1/2026 15:25:02"
"1685","豫A1012","酒驾","19/8/2024 20:00:00","1300","12","5","13","郑州市二七区大学路中原路口","/img/violation_1852.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1686","豫A1052","酒驾","16/4/2024 20:00:00","1300","12","1","13","郑州市二七区大学路中原路口","/img/violation_852.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1687","豫A1013","无证驾驶","19/8/2024 23:00:00","800","12","6","14","郑州市中原区建设路嵩山路","/img/violation_1853.jpg","ORANGE","1","22/3/2024 14:00:00","4","2/1/2026 15:25:02"
"1688","豫A1053","无证驾驶","16/4/2024 23:00:00","800","12","2","14","郑州市中原区建设路嵩山路","/img/violation_853.jpg","ORANGE","1","9/2/2024 22:00:00","4","2/1/2026 15:25:02"
"1689","豫A1014","占用应急车道","20/8/2024 02:00:00","500","6","1","15","郑州市管城回族区紫荆山路","/img/violation_1854.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1690","豫A1054","占用应急车道","17/4/2024 02:00:00","500","6","3","15","郑州市管城回族区紫荆山路","/img/violation_854.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1691","豫A1015","违法变道","20/8/2024 05:00:00","100","2","2","16","郑州市郑东新区商务内环路","/img/violation_1855.jpg","BLUE","1","22/3/2024 16:00:00","1","2/1/2026 15:25:02"
"1692","豫A1055","违法变道","17/4/2024 05:00:00","100","2","4","16","郑州市郑东新区商务内环路","/img/violation_855.jpg","BLUE","1","10/2/2024 00:00:00","1","2/1/2026 15:25:02"
"1693","豫A1016","闯红灯","20/8/2024 08:00:00","300","6","3","17","郑州市高新区科学大道","/img/violation_1856.jpg","RED","0",,,"2/1/2026 15:25:02"
"1694","豫A1056","闯红灯","17/4/2024 08:00:00","300","6","5","17","郑州市高新区科学大道","/img/violation_856.jpg","RED","0",,,"2/1/2026 15:25:02"
"1695","豫A1017","超速行驶","20/8/2024 11:00:00","150","3","4","18","郑州市惠济区文化路北段","/img/violation_1857.jpg","BLUE","1","22/3/2024 18:00:00","3","2/1/2026 15:25:02"
"1696","豫A1057","超速行驶","17/4/2024 11:00:00","150","3","6","18","郑州市惠济区文化路北段","/img/violation_857.jpg","BLUE","1","10/2/2024 02:00:00","3","2/1/2026 15:25:02"
"1697","豫A1018","违法停车","20/8/2024 14:00:00","50","0","5","19","郑州市航空港区迎宾大道","/img/violation_1858.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1698","豫A1058","违法停车","17/4/2024 14:00:00","50","0","1","19","郑州市航空港区迎宾大道","/img/violation_858.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1699","豫A1019","未系安全带","20/8/2024 17:00:00","100","2","6","20","郑州市经开区航海东路","/img/violation_1859.jpg","BLUE","1","22/3/2024 20:00:00","5","2/1/2026 15:25:02"
"1700","豫A1059","未系安全带","17/4/2024 17:00:00","100","2","2","20","郑州市经开区航海东路","/img/violation_859.jpg","BLUE","1","10/2/2024 04:00:00","5","2/1/2026 15:25:02"
"1701","豫A1000","闯红灯","18/8/2024 08:00:00","300","6","5","1","郑州市金水区花园路农业路口","/img/violation_1840.jpg","RED","0",,,"2/1/2026 15:25:02"
"1702","豫A1040","闯红灯","15/4/2024 08:00:00","300","6","1","1","郑州市金水区花园路农业路口","/img/violation_840.jpg","RED","0",,,"2/1/2026 15:25:02"
"1703","豫A1001","超速行驶","18/8/2024 11:00:00","150","3","6","2","郑州市金水区经三路东风路","/img/violation_1841.jpg","BLUE","1","22/3/2024 02:00:00","2","2/1/2026 15:25:02"
"1704","豫A1041","超速行驶","15/4/2024 11:00:00","150","3","2","2","郑州市金水区经三路东风路","/img/violation_841.jpg","BLUE","1","9/2/2024 10:00:00","2","2/1/2026 15:25:02"
"1705","豫A1002","违法停车","18/8/2024 14:00:00","50","0","1","3","郑州市二七区大学路中原路口","/img/violation_1842.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1706","豫A1042","违法停车","15/4/2024 14:00:00","50","0","3","3","郑州市二七区大学路中原路口","/img/violation_842.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1707","豫A1003","未系安全带","18/8/2024 17:00:00","100","2","2","4","郑州市中原区建设路嵩山路","/img/violation_1843.jpg","BLUE","1","22/3/2024 04:00:00","4","2/1/2026 15:25:02"
"1708","豫A1043","未系安全带","15/4/2024 17:00:00","100","2","4","4","郑州市中原区建设路嵩山路","/img/violation_843.jpg","BLUE","1","9/2/2024 12:00:00","4","2/1/2026 15:25:02"
"1709","豫A1004","酒驾","18/8/2024 20:00:00","1300","12","3","5","郑州市管城回族区紫荆山路","/img/violation_1844.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1710","豫A1044","酒驾","15/4/2024 20:00:00","1300","12","5","5","郑州市管城回族区紫荆山路","/img/violation_844.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1711","豫A1005","无证驾驶","18/8/2024 23:00:00","800","12","4","6","郑州市郑东新区商务内环路","/img/violation_1845.jpg","ORANGE","1","22/3/2024 06:00:00","1","2/1/2026 15:25:02"
"1712","豫A1045","无证驾驶","15/4/2024 23:00:00","800","12","6","6","郑州市郑东新区商务内环路","/img/violation_845.jpg","ORANGE","1","9/2/2024 14:00:00","1","2/1/2026 15:25:02"
"1713","豫A1006","占用应急车道","19/8/2024 02:00:00","500","6","5","7","郑州市高新区科学大道","/img/violation_1846.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1714","豫A1046","占用应急车道","16/4/2024 02:00:00","500","6","1","7","郑州市高新区科学大道","/img/violation_846.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1715","豫A1007","违法变道","19/8/2024 05:00:00","100","2","6","8","郑州市惠济区文化路北段","/img/violation_1847.jpg","BLUE","1","22/3/2024 08:00:00","3","2/1/2026 15:25:02"
"1716","豫A1047","违法变道","16/4/2024 05:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_847.jpg","BLUE","1","9/2/2024 16:00:00","3","2/1/2026 15:25:02"
"1717","豫A1008","闯红灯","19/8/2024 08:00:00","300","6","1","9","郑州市航空港区迎宾大道","/img/violation_1848.jpg","RED","0",,,"2/1/2026 15:25:02"
"1718","豫A1048","闯红灯","16/4/2024 08:00:00","300","6","3","9","郑州市航空港区迎宾大道","/img/violation_848.jpg","RED","0",,,"2/1/2026 15:25:02"
"1719","豫A1009","超速行驶","19/8/2024 11:00:00","150","3","2","10","郑州市经开区航海东路","/img/violation_1849.jpg","BLUE","1","22/3/2024 10:00:00","5","2/1/2026 15:25:02"
"1720","豫A1049","超速行驶","16/4/2024 11:00:00","150","3","4","10","郑州市经开区航海东路","/img/violation_849.jpg","BLUE","1","9/2/2024 18:00:00","5","2/1/2026 15:25:02"
"1721","豫A1070","占用应急车道","17/8/2024 02:00:00","500","6","1","11","郑州市金水区花园路农业路口","/img/violation_1830.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1722","豫A1030","占用应急车道","14/4/2024 02:00:00","500","6","3","11","郑州市金水区花园路农业路口","/img/violation_830.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1723","豫A1071","违法变道","17/8/2024 05:00:00","100","2","2","12","郑州市金水区经三路东风路","/img/violation_1831.jpg","BLUE","1","21/3/2024 16:00:00","2","2/1/2026 15:25:02"
"1724","豫A1031","违法变道","14/4/2024 05:00:00","100","2","4","12","郑州市金水区经三路东风路","/img/violation_831.jpg","BLUE","1","9/2/2024 00:00:00","2","2/1/2026 15:25:02"
"1725","豫A1072","闯红灯","17/8/2024 08:00:00","300","6","3","13","郑州市二七区大学路中原路口","/img/violation_1832.jpg","RED","0",,,"2/1/2026 15:25:02"
"1726","豫A1032","闯红灯","14/4/2024 08:00:00","300","6","5","13","郑州市二七区大学路中原路口","/img/violation_832.jpg","RED","0",,,"2/1/2026 15:25:02"
"1727","豫A1073","超速行驶","17/8/2024 11:00:00","150","3","4","14","郑州市中原区建设路嵩山路","/img/violation_1833.jpg","BLUE","1","21/3/2024 18:00:00","4","2/1/2026 15:25:02"
"1728","豫A1033","超速行驶","14/4/2024 11:00:00","150","3","6","14","郑州市中原区建设路嵩山路","/img/violation_833.jpg","BLUE","1","9/2/2024 02:00:00","4","2/1/2026 15:25:02"
"1729","豫A1074","违法停车","17/8/2024 14:00:00","50","0","5","15","郑州市管城回族区紫荆山路","/img/violation_1834.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1730","豫A1034","违法停车","14/4/2024 14:00:00","50","0","1","15","郑州市管城回族区紫荆山路","/img/violation_834.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1731","豫A1075","未系安全带","17/8/2024 17:00:00","100","2","6","16","郑州市郑东新区商务内环路","/img/violation_1835.jpg","BLUE","1","21/3/2024 20:00:00","1","2/1/2026 15:25:02"
"1732","豫A1035","未系安全带","14/4/2024 17:00:00","100","2","2","16","郑州市郑东新区商务内环路","/img/violation_835.jpg","BLUE","1","9/2/2024 04:00:00","1","2/1/2026 15:25:02"
"1733","豫A1076","酒驾","17/8/2024 20:00:00","1300","12","1","17","郑州市高新区科学大道","/img/violation_1836.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1734","豫A1036","酒驾","14/4/2024 20:00:00","1300","12","3","17","郑州市高新区科学大道","/img/violation_836.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1735","豫A1077","无证驾驶","17/8/2024 23:00:00","800","12","2","18","郑州市惠济区文化路北段","/img/violation_1837.jpg","ORANGE","1","21/3/2024 22:00:00","3","2/1/2026 15:25:02"
"1736","豫A1037","无证驾驶","14/4/2024 23:00:00","800","12","4","18","郑州市惠济区文化路北段","/img/violation_837.jpg","ORANGE","1","9/2/2024 06:00:00","3","2/1/2026 15:25:02"
"1737","豫A1078","占用应急车道","18/8/2024 02:00:00","500","6","3","19","郑州市航空港区迎宾大道","/img/violation_1838.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1738","豫A1038","占用应急车道","15/4/2024 02:00:00","500","6","5","19","郑州市航空港区迎宾大道","/img/violation_838.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1739","豫A1079","违法变道","18/8/2024 05:00:00","100","2","4","20","郑州市经开区航海东路","/img/violation_1839.jpg","BLUE","1","22/3/2024 00:00:00","5","2/1/2026 15:25:02"
"1740","豫A1039","违法变道","15/4/2024 05:00:00","100","2","6","20","郑州市经开区航海东路","/img/violation_839.jpg","BLUE","1","9/2/2024 08:00:00","5","2/1/2026 15:25:02"
"1741","豫A1060","酒驾","15/8/2024 20:00:00","1300","12","3","1","郑州市金水区花园路农业路口","/img/violation_1820.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1742","豫A1020","酒驾","12/4/2024 20:00:00","1300","12","5","1","郑州市金水区花园路农业路口","/img/violation_820.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1743","豫A1061","无证驾驶","15/8/2024 23:00:00","800","12","4","2","郑州市金水区经三路东风路","/img/violation_1821.jpg","ORANGE","1","21/3/2024 06:00:00","2","2/1/2026 15:25:02"
"1744","豫A1021","无证驾驶","12/4/2024 23:00:00","800","12","6","2","郑州市金水区经三路东风路","/img/violation_821.jpg","ORANGE","1","8/2/2024 14:00:00","2","2/1/2026 15:25:02"
"1745","豫A1062","占用应急车道","16/8/2024 02:00:00","500","6","5","3","郑州市二七区大学路中原路口","/img/violation_1822.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1746","豫A1022","占用应急车道","13/4/2024 02:00:00","500","6","1","3","郑州市二七区大学路中原路口","/img/violation_822.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1747","豫A1063","违法变道","16/8/2024 05:00:00","100","2","6","4","郑州市中原区建设路嵩山路","/img/violation_1823.jpg","BLUE","1","21/3/2024 08:00:00","4","2/1/2026 15:25:02"
"1748","豫A1023","违法变道","13/4/2024 05:00:00","100","2","2","4","郑州市中原区建设路嵩山路","/img/violation_823.jpg","BLUE","1","8/2/2024 16:00:00","4","2/1/2026 15:25:02"
"1749","豫A1064","闯红灯","16/8/2024 08:00:00","300","6","1","5","郑州市管城回族区紫荆山路","/img/violation_1824.jpg","RED","0",,,"2/1/2026 15:25:02"
"1750","豫A1024","闯红灯","13/4/2024 08:00:00","300","6","3","5","郑州市管城回族区紫荆山路","/img/violation_824.jpg","RED","0",,,"2/1/2026 15:25:02"
"1751","豫A1065","超速行驶","16/8/2024 11:00:00","150","3","2","6","郑州市郑东新区商务内环路","/img/violation_1825.jpg","BLUE","1","21/3/2024 10:00:00","1","2/1/2026 15:25:02"
"1752","豫A1025","超速行驶","13/4/2024 11:00:00","150","3","4","6","郑州市郑东新区商务内环路","/img/violation_825.jpg","BLUE","1","8/2/2024 18:00:00","1","2/1/2026 15:25:02"
"1753","豫A1066","违法停车","16/8/2024 14:00:00","50","0","3","7","郑州市高新区科学大道","/img/violation_1826.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1754","豫A1026","违法停车","13/4/2024 14:00:00","50","0","5","7","郑州市高新区科学大道","/img/violation_826.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1755","豫A1067","未系安全带","16/8/2024 17:00:00","100","2","4","8","郑州市惠济区文化路北段","/img/violation_1827.jpg","BLUE","1","21/3/2024 12:00:00","3","2/1/2026 15:25:02"
"1756","豫A1027","未系安全带","13/4/2024 17:00:00","100","2","6","8","郑州市惠济区文化路北段","/img/violation_827.jpg","BLUE","1","8/2/2024 20:00:00","3","2/1/2026 15:25:02"
"1757","豫A1068","酒驾","16/8/2024 20:00:00","1300","12","5","9","郑州市航空港区迎宾大道","/img/violation_1828.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1758","豫A1028","酒驾","13/4/2024 20:00:00","1300","12","1","9","郑州市航空港区迎宾大道","/img/violation_828.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1759","豫A1069","无证驾驶","16/8/2024 23:00:00","800","12","6","10","郑州市经开区航海东路","/img/violation_1829.jpg","ORANGE","1","21/3/2024 14:00:00","5","2/1/2026 15:25:02"
"1760","豫A1029","无证驾驶","13/4/2024 23:00:00","800","12","2","10","郑州市经开区航海东路","/img/violation_829.jpg","ORANGE","1","8/2/2024 22:00:00","5","2/1/2026 15:25:02"
"1761","豫A1050","违法停车","14/8/2024 14:00:00","50","0","5","11","郑州市金水区花园路农业路口","/img/violation_1810.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1762","豫A1010","违法停车","11/4/2024 14:00:00","50","0","1","11","郑州市金水区花园路农业路口","/img/violation_810.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1763","豫A1051","未系安全带","14/8/2024 17:00:00","100","2","6","12","郑州市金水区经三路东风路","/img/violation_1811.jpg","BLUE","1","20/3/2024 20:00:00","2","2/1/2026 15:25:02"
"1764","豫A1011","未系安全带","11/4/2024 17:00:00","100","2","2","12","郑州市金水区经三路东风路","/img/violation_811.jpg","BLUE","1","8/2/2024 04:00:00","2","2/1/2026 15:25:02"
"1765","豫A1052","酒驾","14/8/2024 20:00:00","1300","12","1","13","郑州市二七区大学路中原路口","/img/violation_1812.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1766","豫A1012","酒驾","11/4/2024 20:00:00","1300","12","3","13","郑州市二七区大学路中原路口","/img/violation_812.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
